id_review,review,title,Suma de score,Suma de service,platform,id_nick
R1005945,No soy fanática de la comida china.. Pero Madam Tusan En Lima.. Es un must.. Que si o si debes de ir a conocee y sobretodo.. Probar!!!!La atención es de primera.. La presentación de los platos y la comida en si.. Totalmente exquistaa!!!! Y ni q decir de los postres!!!El ambiente y la música característicos y agradebles.. Servicios higiénicos limpios.Formidable experiencia!,"",5,247176,googleplaces,112527831724409249216
R1005946,Comida muy agradable,"",5,247176,googleplaces,117699140666137856128
R1005947,"Exelente, buena atención, comida super","",5,247176,googleplaces,112108554427905764852
R1005948,"Rico, excelente servicio y buen ambiente","",5,247176,googleplaces,117322487381133588988
R1005949,"Lo máximo, me encantó.","",5,247176,googleplaces,114877664059179782849
R100595,"Ambiente muy agradable y muy buena atención,, Tuve la oportunidad de probar un plato de Lomo Saltado, estuvo muy bueno, lo recomiendo!",Ambiente Agradable,4,224871,tripadvisor,ndreaZeg
R1005950,"Excelente ambiente, buena atención y platos variados y ricos","",5,247176,googleplaces,108890091549213186280
R1005951,"Muy agradable, los sabores muy deliciosos","",5,247176,googleplaces,102401622937285469476
R1005952,"El ""chifa"" de Gastón ahora en Chacarilla en un amplio, moderno y hermoso local donde da gusto estar. La comida muy buena.","",5,247176,googleplaces,117506052181448170603
R1005953,Buena atención. Pueden mejorar.,"",4,247176,googleplaces,109236848929858297584
R1005954,Agradable lugar comida interesante,"",5,247176,googleplaces,109961735489871423338
R1005955,"Buen trato, servicio","",4,247176,googleplaces,111893839504094054178
R1005956,Muy bonito el lugar. Pero el sabor de los platos no es coherente con el precio.,"",3,247176,googleplaces,100263416564461653796
R1005957,Muy bueno el Aeropuerto Taypa!!,"",5,247176,googleplaces,115698107981090327476
R1005958,"Buen ambiente, excelente servicio y la comida espectacular.","",5,247176,googleplaces,113301640202184779915
R1005959,"Si bien no es el chifa clasico, sus platos son muy buenos","",4,247176,googleplaces,112718026523085555334
R100596,"Mi esposa me invitó a almorzar, dando vueltas y vueltas nos decidimos por este local, un poco caros en precios, pero de buen sabor y atención, recomiendo la limonada de yerbabuena!!!",Almuerzo,5,224871,tripadvisor,oseL1401
R1005960,Sitio muy lujoso muy bueno pero el tamaño de las porciones en relacion costo queda debiendo,"",4,247176,googleplaces,116413218702428086154
R1005961,Buena atención,"",5,247176,googleplaces,113442022408065540977
R1005962,"Hice  una reserva y no la respetaron ,y además me demoraron demasiado  ni las bebidas llegaron a tiempo","",2,247176,googleplaces,110755927265033678980
R1005963,Todo delicioso.,"",4,247176,googleplaces,115025318188609790693
R1005964,Muy bueno,"",5,247176,googleplaces,106254319251885239623
R1005965,En genera de muy buen gusto. Pero reducir sabores muy fuertes con los salados y Dios es que saturan el sentido.,"",4,247176,googleplaces,102289040177219529613
R1005966,Lugar y ambiente agradable. Hoy pedí un aeropuerto. Demasiado kion y salsa de ostion. Algo difícil de poder disfrutar el plato.,"",3,247176,googleplaces,106960327994209357536
R1005967,"Comida buena, las mesas pequeñas no lo recomendaría para ir en familia","",5,247176,googleplaces,101827392121729369167
R1005968,Muuuuuy rico y buena atención,"",5,247176,googleplaces,115998445035981210460
R1005969,Un chifa de mucha calidad y muy buena atención,"",5,247176,googleplaces,109495792062231236255
R100597,"Excelente comida criolla,los tamalitos verdes exquisitos papistas rellenas de lomo saltado,una sabrosa contundente minestron,sabroso lomo saltado. Y muchos platos sabrosos soy asidua a este restaurante siempre quedo satisfecha.",Si vienes a Lima.,5,224871,tripadvisor,ladys C
R1005970,Excelente servicio,"",5,247176,googleplaces,105794740976608177834
R1005971,"Muy Bueno, mucha variedad de platos","",4,247176,googleplaces,103174129939128948779
R1005972,Buena comida!! 😋,"",4,247176,googleplaces,115650872947828005605
R1005973,Buenisimo calidad A,"",4,247176,googleplaces,108854262464073938473
R1005974,Buenos platos,"",5,247176,googleplaces,103253674822424987377
R1005975,Buen chifa pero hay mejores por ese precio,"",3,247176,googleplaces,100778438970515086731
R1005976,Muy rico la comida y la atencion muy buena,"",5,247176,googleplaces,113979231194124979773
R1005977,"Buena carta, excelente sabor!","",5,247176,googleplaces,109912820919786566821
R1005978,"Muy buena atención, lugar agradable, solo un detalle esta oportunidad no hubo A/C.","",5,247176,googleplaces,118029161306322138327
R1005979,Muy buena comida y atención,"",4,247176,googleplaces,112608269006423442590
R100598,"Espectacular, la atención es increíble y la comida aun mejor. Se pueden pedir varios platos para compartir. La combinación de jugos me encantó.",Excelente,5,224871,tripadvisor,ngela María P
R1005980,Excelente comida,"",5,247176,googleplaces,116733126575275094843
R1005981,Muy buena comida,"",5,247176,googleplaces,107277270652311128515
R1005982,Me encantan sus piqueos y el Taypa.,"",5,247176,googleplaces,113311404743057401374
R1005983,Buen servicio,"",5,247176,googleplaces,113585030112126503423
R1005984,Sabroso chifa,"",4,247176,googleplaces,100154582547931439450
R1005985,Excelente chifa muy buena comida china y bonito local.,"",4,247176,googleplaces,111037664852013295447
R1005986,Gran sabor de fusión peruano-china,"",4,247176,googleplaces,112955854625690257512
R1005987,Lo mas delicioso,"",5,247176,googleplaces,118201589260662029150
R1005988,"Linda decoración y los ambientes. El personal Super atento y cordial. La comida y las bebidas muy buenas. Su salsas picantes riquísimas, desde los piqueos hasta los postres, todo riquísimo. Los precios un poco altos,  aunque no prohibitivos. En general, recomendable.","",5,247176,googleplaces,115490071887631465462
R1005989,"Como siempre buen servicio. Pero no tuve suerte con el chaufa! Pedí el mismo en 28 de julio y era superior! De lo contrario el Dim Sum es exelente!Casi tal bueno como el que se comia en Capon En los 70s. En el rest.Q q esta junto a la galeria. Claro q en aquel entonces, habia una gran variedad!Como quisiera viajar en el tiempo! Hmmm!","",3,247176,googleplaces,117435673937208121835
R100599,"No vale el precio para el servicio, vendian pastas pero no tenían ni una sangría, el sabor fue agradable pero para ser plato de fondo sólo me satisfizo como una entrada, no volvería a ir.",Agradable pero no es completo,3,224871,tripadvisor,iss_Kirsch
R1005990,Buenas fusiones peruano chino en comida muy recomendable,"",5,247176,googleplaces,107054280807780403549
R1005991,"La atención es realmente complicada, después de una hora de que el modo te florea, te deja comer.","",3,247176,googleplaces,115153127112837352672
R1005992,Excelente comida china-chifa.,"",5,247176,googleplaces,114816286006605507099
R1005993,"La comida muy buena y la atención también.  Asisti con mi família y lamentablemente como en muchos locales de prestigio, uno cancela sin revisar detalladamente el consumo. Y luego con tiempo, uno revisa y te das con la sorpresa que cobraron algo que no se consumió.","",3,247176,googleplaces,116883859780722502329
R1005994,Muy bueno,"",4,247176,googleplaces,109420283165051282672
R1005995,muy buena la comida y la atencion,"",5,247176,googleplaces,101428053890026790842
R1005996,Recomendable.,"",4,247176,googleplaces,117506364742638347666
R1005997,Amable atención y buena comida!!,"",5,247176,googleplaces,118088783527336403522
R1005998,"Primera vez que entro, comida rica, ambiente frío","",4,247176,googleplaces,108723140795352726502
R1005999,Atención muy buena y comida deliciosa,"",5,247176,googleplaces,112227935732886711702
R100600,"La ubicación es muy buena, sobretodo si estas todo el día haciendo compras en el mall y después de un día agotador la mejor opción para aplacar el hambre es Tanta, y la atención es muy cordial, la comida es realmente buena.................RECOMENDADO!!!",Ideal para un buen Almuerzo!!!,4,224871,tripadvisor,PTOÑO U
R1006000,"Excelente en todos los aspectos, atención, sabor, tamaño de la porción y limpieza.","",5,247176,googleplaces,111363960543005668335
R1006001,La comida es muy buena!...aunque demoro un poco nuestro pedido...,"",5,247176,googleplaces,104423215814702714440
R1006002,Muy bueno y los mozos excelentes,"",5,247176,googleplaces,108401308884564712455
R1006003,"El chifa es increíble, delicioso sabor","",5,247176,googleplaces,100019376640838501090
R1006004,"Excelente atención, sazón y ambiente!","",5,247176,googleplaces,118364112527684009253
R1006005,"Bueno pero pregunten antes por los ingredientes, sobre todo si son alérgicos ....... Yo me intoxique","",5,247176,googleplaces,108097651234030319424
R1006006,Uff te lo recomiendo todo de primera prueba el chaufa picante de la selva.,"",5,247176,googleplaces,100186161291836957651
R1006007,Siempre muy agradable,"",5,247176,googleplaces,109906312401426655488
R1006008,"Excelente experiencia de nuevos sabores de la comida china, muy rico y bastante recomendable","",5,247176,googleplaces,106905008981397030949
R1006009,Buena  sazón,"",4,247176,googleplaces,116340272899534267449
R100601,Excelente Restaurant con comidas exquisitas y muy bien ubicado.Cuenta con silla para niños y el baño incluye un mudador. Amables al calentar comida de bebe y muy amables en explicar los postres.Se nota que existe mucha dedicación al Cliente.Los precios están acordes a los platos servidos.,Excelente Restaurant,5,224871,tripadvisor,abrielamellado
R1006010,"Excelente lugar, servicio A1 calidad asegurada y la mejor comida china","",5,247176,googleplaces,110595927526784391462
R1006011,"Muy bueno en todo, parking, entrada, los ambientes, la atención, la comida, los tragos, los postres y la cuenta 😡 jajajajaja excelent, very good 👍","",5,247176,googleplaces,101468074231306867698
R1006012,"Eni visitaba Perú ,uno de los mejores restaurantesSus Platos,el Ambiente y Atención","",5,247176,googleplaces,109340020336796331681
R1006013,"Amplio local, buena atención, sin embargo no iguala la calidad del local de Av Santa Cruz.","",4,247176,googleplaces,114055062629889124339
R1006014,A1....recomendable !,"",5,247176,googleplaces,116922139417700511894
R1006015,"Salado el arroz chaufa, tenia tanta sal que no podiamos comerlos ni con agua, le dije al mozo y me dijo que le cocinero tenia su sazon medida, le hice hincapié que no puede ser porque solo unos de los platos estaba asi y que probablemente se le habia caido la sal o echo doble sin darse cuenta , pero nada igual no me lo cambio y no pude comerlo, pero al cocinero no le importo.","",2,247176,googleplaces,117943290910137445995
R1006016,Exelente atención y Buenísimo los potajes.,"",5,247176,googleplaces,108698265811389925954
R1006017,Muy bueno,"",4,247176,googleplaces,101130593876751522239
R1006018,Muy bueno,"",5,247176,googleplaces,105492186317979123524
R1006019,"Bueno, bonito, caro","",4,247176,googleplaces,111094129336198123037
R100602,"Un buen lugar para pasarla bien. La comida es buena, el ambiente agradable y a un ben precio. La atención es buena.",Rico!!,4,224871,tripadvisor,aremvs
R1006020,Todo muy bueno,"",5,247176,googleplaces,100138694011905818152
R1006021,Excelente menú fusión,"",5,247176,googleplaces,108103373751543899204
R1006022,Mucha bulla.,"",1,247176,googleplaces,111377903071209535652
R1006023,Increíble menú y muy buena atención.,"",5,247176,googleplaces,102528654995477147259
R1006024,Acogedor. La comida estuvo rica.,"",4,247176,googleplaces,110242824328488274457
R1006025,"Elegante el lugar, los platos y la atención de primera","",5,247176,googleplaces,107659417425933775850
R1006026,EXCELENTE LUGAR,"",5,247176,googleplaces,118002113085956053913
R1006027,Exelente servicio.,"",5,247176,googleplaces,114823694901636789083
R1006028,Muy rico.,"",5,247176,googleplaces,102833105341869118266
R1006029,Excelente lugar y lindo compartir.,"",5,247176,googleplaces,101810633381259499204
R100603,"Mi Deivid y yo vamos a veces al Tanta, sobre todo cuando queremos conversar y comer algo rico o picotear algo entre los dos. Como hay un local cerca de la universidad a veces hemos ido a tomar un poco de aire luego de un día largo.Las porciones son buenas así que podemos picotear entre los dos algo sin sentirnos pésimo por comer demasiado.He probado varias cosas de la carta que en general están bien pero me quedo con la sencilla pasta pomodoro que está super buena: pasta, tomate, aceite de oliva, ajo y albahaca. Para mi le pondría más albahaca pero realmente es muy ligera y rica.La atención es muy buena, el precio es un poco elevado para según qué cosas pero para darse un gusto de vez en cuando vale la pena.",Un buen lugar para pasártelo bien,4,224871,tripadvisor,arolinagato
